Date,SADBHAV
20130102,0.62433115053573
20130103,0.563292989559768
20130104,1.4752496761106708
20130107,-0.18213163781784342
20130108,0.7816895714390717
20130109,-0.15380983775946527
20130110,0.7535339998559555
20130111,1.8733577665075942
20130114,1.4605503735488607
20130115,1.7681824143336855
20130116,-1.000891083211201
20130117,2.0172588771900903
20130118,-1.4313853923130653
20130121,-1.3884827193759186
20130122,1.56727168175091
20130123,-0.21791975775065442
20130124,0.8525920918556165
20130125,1.1880012519868137
20130128,-0.948333829593283
20130129,1.2671236650986704
20130130,1.0763231418554706
20130131,1.0673394297656713
20130201,-2.7247689987093238
20130204,2.4002135433292984
20130205,-0.5717156762217215
20130206,0.7030625951134022
20130207,-1.1284059859871236
20130208,-2.2775161736549636
20130211,0.6438146550393998
20130212,1.3201339277736581
20130213,-1.1857070437446975
20130214,3.589036261976354
20130215,0.8329010533422343
20130218,0.20566937586170642
20130219,1.2436408090835538
20130220,0.8609698882917046
20130221,1.3477851417551834
20130222,1.2849977636017893
20130225,-3.8852319190055047
20130226,-0.46926834188306144
20130227,-0.8696311575267222
20130228,-0.320543272777128
20130301,0.9599973358395402
20130304,0.8703985098876108
20130305,-6.006679136527637e-06
20130306,-2.600877412833752
20130307,-0.03497696021272345
20130308,0.25696845551774816
20130311,0.3749098164951955
20130312,-0.47278349704872213
20130313,-2.4044062575158978
20130314,-1.340691023997202
20130315,-0.3890073686161124
20130318,0.9191056323114283
20130319,-3.2903800954382763
20130320,0.9260309306861185
20130321,-1.1615936289532205
20130322,0.3608126550261346
20130325,-2.281040467955214
20130326,-2.192436285953328
20130328,-2.457024847842016
20130401,0.23374925126262758
20130402,2.745314980775047
20130403,-0.3813159269204923
20130404,0.09670559614266527
20130405,1.481643294001216
20130408,2.901635714507241
20130409,-2.0298623259189075
20130410,0.04700240955273105
20130411,-0.793586689318965
20130412,-0.23503909930389796
20130415,1.2484478147803622
20130416,1.1137591655892587
20130417,0.1282671175567001
20130418,1.5436212147810184
20130422,-0.8973911070354441
20130423,1.0496279432467506
20130425,0.5674342014946264
20130426,-1.530071048822349
20130429,-0.46723039157062174
20130430,0.8609565465872812
20130502,1.1990458320244421
20130503,-0.08990556311882414
20130506,0.8272614194904839
20130507,0.4851798382054851
20130508,0.5574446379640886
20130509,0.8649833649226688
20130510,0.7585900848540816
20130511,0.43303565602517147
20130513,0.15391489843898487
20130514,-2.158958324015547
20130515,1.5259859382383902
20130516,0.5694457799953412
20130517,1.1196008627902945
20130520,-0.49774255616606666
20130521,-0.6925356593747121
20130522,1.670484522668512
20130523,0.03679240859695421
20130524,-1.8474176203177646
20130527,3.8699868349837345
20130528,0.4127751810210711
20130529,-0.2740829286220236
20130530,-3.281682490136615
20130531,-1.5736396210238872
20130603,3.2438571170398536
20130604,-0.3354747579910141
20130605,-0.2461862878461743
20130606,1.7051951443765117
20130607,-1.2177794435450555
20130610,-2.198377718522833
20130611,3.0043337014006557
20130612,-2.30956560645146
20130613,1.2013662032105712
20130614,1.3744784654260584
20130617,2.55744359117271
20130618,-4.373253572309487
20130619,0.15360907551767045
20130620,0.11687096686115028
20130621,2.7606472759303524
20130624,0.07145721379399372
20130625,-0.8599991696608009
20130626,-4.504699043677025
20130627,4.285254865301059
20130628,3.16070783921168
20130701,0.7013747416122253
20130702,1.4648063151613522
20130703,0.16345240295418795
20130704,1.6544719119088245
20130705,1.9973945007314322
20130708,0.1778138971588828
20130709,2.115793864776142
20130710,0.23699856478235667
20130711,1.915897076142321
20130712,-1.2043759510458363
20130715,-1.5971398682761078
20130716,0.18875461244864344
20130717,1.8893291028679657
20130718,0.9730674417805003
20130719,-1.3328804552569833
20130722,1.1234344305638744
20130723,1.3042844136108205
20130724,0.5139772098747244
20130725,0.8429781080618105
20130726,2.6816885033492666
20130729,0.3832849814446666
20130730,1.5159453812067056
