Date,PFIZER
2017-06-07,1662.0
2017-06-08,1671.9
2017-06-09,1677.6
2017-06-12,1671.5
2017-06-13,1691.35
2017-06-14,1684.15
2017-06-15,1681.7
2017-06-16,1731.55
2017-06-19,1740.35
2017-06-20,1776.05
2017-06-21,1789.5
2017-06-22,1799.95
2017-06-23,1775.55
2017-06-27,1786.95
2017-06-28,1818.3
2017-06-29,1827.95
2017-06-30,1806.9
2017-07-03,1818.5
2017-07-04,1815.8
2017-07-05,1815.45
2017-07-06,1826.35
2017-07-07,1831.85
2017-07-10,1827.35
2017-07-11,1824.5
2017-07-12,1838.75
2017-07-13,1830.9
2017-07-14,1817.9
2017-07-17,1802.5
2017-07-18,1801.55
2017-07-19,1821.4
2017-07-20,1825.05
2017-07-21,1801.95
2017-07-24,1807.4
2017-07-25,1796.15
2017-07-26,1798.95
2017-07-27,1804.0
2017-07-28,1791.15
2017-07-31,1782.6
2017-08-01,1795.9
2017-08-02,1800.65
2017-08-03,1780.85
2017-08-04,1800.75
2017-08-07,1798.35
2017-08-08,1808.95
2017-08-09,1798.7
2017-08-10,1791.5
2017-08-11,1791.95
2017-08-14,1799.25
2017-08-16,1787.25
2017-08-17,1789.15
2017-08-18,1793.2
2017-08-21,1779.7
2017-08-22,1763.3
2017-08-23,1808.35
2017-08-24,1813.2
2017-08-28,1811.45
2017-08-29,1806.85
2017-08-30,1797.9
2017-08-31,1818.75
2017-09-01,1811.25
2017-09-04,1822.0
2017-09-05,1828.35
2017-09-06,1822.2
2017-09-07,1810.65
2017-09-08,1820.2
2017-09-11,1822.2
2017-09-12,1838.85
2017-09-13,1849.75
2017-09-14,1800.0
2017-09-15,1774.9
2017-09-18,1786.7
2017-09-19,1774.3
2017-09-20,1770.3
2017-09-21,1765.0
2017-09-22,1741.15
2017-09-25,1752.55
2017-09-26,1749.45
2017-09-27,1740.8
2017-09-28,1759.85
2017-09-29,1817.3
2017-10-03,1797.45
2017-10-04,1808.4
2017-10-05,1789.4
2017-10-06,1778.5
2017-10-09,1761.45
2017-10-10,1738.55
2017-10-11,1715.85
2017-10-12,1722.65
2017-10-13,1742.5
2017-10-16,1737.85
2017-10-17,1717.15
2017-10-18,1719.3
2017-10-19,1722.15
2017-10-23,1724.45
2017-10-24,1740.5
2017-10-25,1740.0
2017-10-26,1747.55
2017-10-27,1747.15
2017-10-30,1749.45
2017-10-31,1735.05
2017-11-01,1757.15
2017-11-02,1766.3
2017-11-03,1750.55
2017-11-06,1750.55
2017-11-07,1748.25
2017-11-08,1756.15
2017-11-09,1764.3
2017-11-10,1907.25
2017-11-13,1905.75
2017-11-14,1927.6
2017-11-15,1917.75
2017-11-16,1926.45
2017-11-17,1934.3
2017-11-20,1955.25
2017-11-21,1970.6
2017-11-22,1960.3
2017-11-23,1934.35
2017-11-24,1925.75
2017-11-27,1925.5
2017-11-28,1885.8
2017-11-29,1895.75
2017-11-30,1924.7
2017-12-01,1934.3
2017-12-04,1932.85
2017-12-05,1925.05
2017-12-06,1923.7
2017-12-07,1909.35
2017-12-08,1949.8
2017-12-11,2040.4
2017-12-12,2051.55
2017-12-13,1996.85
2017-12-14,1972.15
2017-12-15,1983.45
2017-12-18,1978.35
2017-12-19,2000.95
2017-12-20,2020.3
2017-12-21,2049.55
2017-12-22,2048.15
2017-12-26,2049.3
2017-12-27,2044.7
2017-12-28,2049.85
2017-12-29,2062.95
