Date,HEROMOTOCO
2017-08-29,3945.7
2017-08-30,3988.1
2017-08-31,3995.1
2017-09-01,4048.95
2017-09-04,3978.9
2017-09-05,3970.45
2017-09-06,3950.65
2017-09-07,3982.9
2017-09-08,3956.05
2017-09-11,3944.5
2017-09-12,3918.9
2017-09-13,3893.55
2017-09-14,3891.25
2017-09-15,3888.0
2017-09-18,3949.9
2017-09-19,3944.25
2017-09-20,3856.05
2017-09-21,3896.4
2017-09-22,3791.15
2017-09-25,3755.95
2017-09-26,3787.75
2017-09-27,3727.4
2017-09-28,3740.05
2017-09-29,3774.55
2017-10-03,3806.25
2017-10-04,3794.9
2017-10-05,3755.45
2017-10-06,3703.95
2017-10-09,3676.4
2017-10-10,3695.25
2017-10-11,3689.55
2017-10-12,3751.0
2017-10-13,3763.85
2017-10-16,3776.65
2017-10-17,3789.05
2017-10-18,3753.0
2017-10-19,3735.6
2017-10-23,3791.25
2017-10-24,3755.4
2017-10-25,3769.65
2017-10-26,3750.85
2017-10-27,3786.65
2017-10-30,3833.0
2017-10-31,3849.9
2017-11-01,3819.35
2017-11-02,3735.85
2017-11-03,3689.05
2017-11-06,3688.85
2017-11-07,3681.5
2017-11-08,3622.55
2017-11-09,3597.75
2017-11-10,3605.1
2017-11-13,3579.9
2017-11-14,3655.2
2017-11-15,3671.8
2017-11-16,3657.0
2017-11-17,3631.15
2017-11-20,3658.6
2017-11-21,3678.75
2017-11-22,3661.3
2017-11-23,3677.35
2017-11-24,3653.25
2017-11-27,3663.0
2017-11-28,3673.6
2017-11-29,3656.3
2017-11-30,3633.65
2017-12-01,3604.05
2017-12-04,3601.4
2017-12-05,3520.55
2017-12-06,3505.6
2017-12-07,3551.1
2017-12-08,3519.55
2017-12-11,3514.85
2017-12-12,3441.7
2017-12-13,3419.45
2017-12-14,3460.55
2017-12-15,3503.0
2017-12-18,3535.35
2017-12-19,3701.0
2017-12-20,3749.2
2017-12-21,3805.95
2017-12-22,3792.8
2017-12-26,3813.8
2017-12-27,3786.65
2017-12-28,3716.65
2017-12-29,3785.15
