Date,SHRIRAMCIT
2017-06-30,2383.9
2017-07-03,2446.3
2017-07-04,2524.55
2017-07-05,2549.8
2017-07-06,2509.85
2017-07-07,2492.05
2017-07-10,2330.3
2017-07-11,2250.15
2017-07-12,2307.45
2017-07-13,2243.3
2017-07-14,2265.6
2017-07-17,2271.8
2017-07-18,2309.8
2017-07-19,2312.8
2017-07-20,2320.15
2017-07-21,2350.6
2017-07-24,2322.75
2017-07-25,2301.3
2017-07-26,2276.25
2017-07-27,2250.95
2017-07-28,2250.4
2017-07-31,2298.1
2017-08-01,2350.2
2017-08-02,2325.85
2017-08-03,2241.85
2017-08-04,2181.45
2017-08-07,2155.75
2017-08-08,2128.85
2017-08-09,2140.45
2017-08-10,2105.9
2017-08-11,2077.0
2017-08-14,2101.85
2017-08-16,2162.9
2017-08-17,2176.15
2017-08-18,2153.8
2017-08-21,2182.95
2017-08-22,2198.85
2017-08-23,2213.25
2017-08-24,2200.9
2017-08-28,2153.25
2017-08-29,2124.75
2017-08-30,2104.8
2017-08-31,2058.65
2017-09-01,2039.8
2017-09-04,2084.7
2017-09-05,2077.85
2017-09-06,2067.35
2017-09-07,2090.7
2017-09-08,2074.65
2017-09-11,2067.05
2017-09-12,2097.75
2017-09-13,2078.35
2017-09-14,2059.55
2017-09-15,2103.3
2017-09-18,2152.2
2017-09-19,2130.35
2017-09-20,2137.9
2017-09-21,2148.75
2017-09-22,2084.75
2017-09-25,2074.35
2017-09-26,2075.45
2017-09-27,2010.25
2017-09-28,2002.05
2017-09-29,2060.6
2017-10-03,2039.15
2017-10-04,2043.8
2017-10-05,2091.7
2017-10-06,2082.6
2017-10-09,2059.55
2017-10-10,2040.5
2017-10-11,1992.35
2017-10-12,1973.9
2017-10-13,2073.8
2017-10-16,2060.9
2017-10-17,2125.9
2017-10-18,2086.0
2017-10-19,2087.95
2017-10-23,2133.6
2017-10-24,2115.8
2017-10-25,2063.05
2017-10-26,2069.55
2017-10-27,2147.2
2017-10-30,2196.0
2017-10-31,2306.25
2017-11-01,2288.35
2017-11-02,2326.9
2017-11-03,2247.45
2017-11-06,2212.15
2017-11-07,2170.75
2017-11-08,2150.5
2017-11-09,2125.75
2017-11-10,2100.05
2017-11-13,2055.7
2017-11-14,2010.85
2017-11-15,1984.05
2017-11-16,1986.4
2017-11-17,2024.1
2017-11-20,2082.15
2017-11-21,2050.3
2017-11-22,2021.65
2017-11-23,1999.95
2017-11-24,2029.4
2017-11-27,2054.55
2017-11-28,2030.6
2017-11-29,2053.9
2017-11-30,2051.35
2017-12-01,2046.35
2017-12-04,2056.8
2017-12-05,2094.05
2017-12-06,2095.6
2017-12-07,2092.7
2017-12-08,2095.95
2017-12-11,2102.55
2017-12-12,2049.35
2017-12-13,2041.9
2017-12-14,2022.85
2017-12-15,2051.25
2017-12-18,2055.85
2017-12-19,2081.85
2017-12-20,2088.0
2017-12-21,2055.75
2017-12-22,2068.4
2017-12-26,2065.55
2017-12-27,2079.5
2017-12-28,2036.0
2017-12-29,2106.9
