Date,BAYERCROP
2017-07-07,4628.5
2017-07-10,4609.95
2017-07-11,4623.7
2017-07-12,4628.65
2017-07-13,4625.2
2017-07-14,4625.75
2017-07-17,4611.7
2017-07-18,4628.15
2017-07-19,4621.15
2017-07-20,4623.4
2017-07-21,4612.0
2017-07-24,4678.65
2017-07-25,4725.25
2017-07-26,4697.9
2017-07-27,4680.55
2017-07-28,4699.05
2017-07-31,4694.8
2017-08-01,4688.5
2017-08-02,4665.7
2017-08-03,4570.55
2017-08-04,4567.45
2017-08-07,4485.4
2017-08-08,4446.75
2017-08-09,4296.15
2017-08-10,4141.45
2017-08-11,4248.85
2017-08-14,4251.85
2017-08-16,4266.0
2017-08-17,4290.5
2017-08-18,4291.75
2017-08-21,4224.15
2017-08-22,4170.7
2017-08-23,4111.4
2017-08-24,4030.95
2017-08-28,4093.9
2017-08-29,4006.15
2017-08-30,4036.15
2017-08-31,3997.6
2017-09-01,4079.6
2017-09-04,4086.0
2017-09-05,4058.5
2017-09-06,4076.2
2017-09-07,4089.4
2017-09-08,4060.35
2017-09-11,4208.5
2017-09-12,4230.75
2017-09-13,4229.35
2017-09-14,4202.9
2017-09-15,4208.5
2017-09-18,4190.05
2017-09-19,4151.45
2017-09-20,4189.3
2017-09-21,4114.85
2017-09-22,3985.8
2017-09-25,3951.6
2017-09-26,3937.85
2017-09-27,3897.7
2017-09-28,3886.65
2017-09-29,3899.9
2017-10-03,3897.2
2017-10-04,3866.85
2017-10-05,3848.5
2017-10-06,3849.1
2017-10-09,3797.95
2017-10-10,3793.9
2017-10-11,3798.45
2017-10-12,3785.25
2017-10-13,3734.85
2017-10-16,3733.55
2017-10-17,3699.6
2017-10-18,3739.25
2017-10-19,3772.0
2017-10-23,3751.45
2017-10-24,3737.6
2017-10-25,3751.85
2017-10-26,3753.75
2017-10-27,3849.1
2017-10-30,3835.75
2017-10-31,3854.6
2017-11-01,3812.6
2017-11-02,3762.25
2017-11-03,3820.05
2017-11-06,3877.5
2017-11-07,3904.6
2017-11-08,3861.1
2017-11-09,3898.5
2017-11-10,3937.7
2017-11-13,3925.8
2017-11-14,3879.85
2017-11-15,3867.25
2017-11-16,3956.95
2017-11-17,4005.95
2017-11-20,4010.8
2017-11-21,4013.1
2017-11-22,4000.0
2017-11-23,3977.7
2017-11-24,3996.9
2017-11-27,3990.9
2017-11-28,3939.7
2017-11-29,3962.1
2017-11-30,4037.6
2017-12-01,3990.65
2017-12-04,3989.15
2017-12-05,3946.05
2017-12-06,3958.0
2017-12-07,3980.65
2017-12-08,3999.45
2017-12-11,4041.85
2017-12-12,3996.15
2017-12-13,3981.95
2017-12-14,3947.85
2017-12-15,4024.95
2017-12-18,4080.3
2017-12-19,4161.55
2017-12-20,4261.9
2017-12-21,4290.65
2017-12-22,4326.05
2017-12-26,4327.35
2017-12-27,4401.55
2017-12-28,4482.3
2017-12-29,4484.65
