Date,ATUL
2017-11-09,2492.2
2017-11-10,2467.3
2017-11-13,2444.75
2017-11-14,2446.1
2017-11-15,2425.65
2017-11-16,2473.7
2017-11-17,2515.6
2017-11-20,2504.7
2017-11-21,2544.5
2017-11-22,2522.5
2017-11-23,2517.55
2017-11-24,2525.1
2017-11-27,2507.3
2017-11-28,2530.95
2017-11-29,2538.7
2017-11-30,2562.95
2017-12-01,2576.45
2017-12-04,2545.2
2017-12-05,2535.6
2017-12-06,2509.05
2017-12-07,2519.05
2017-12-08,2554.45
2017-12-11,2559.45
2017-12-12,2549.9
2017-12-13,2546.0
2017-12-14,2552.55
2017-12-15,2578.05
2017-12-18,2560.75
2017-12-19,2630.4
2017-12-20,2746.55
2017-12-21,2752.7
2017-12-22,2738.9
2017-12-26,2721.05
2017-12-27,2716.0
2017-12-28,2745.6
2017-12-29,2735.7
