Date,BANKBEES
20130102,0.7493792993413446
20130103,0.6924958050221123
20130104,-1.9780099192995886
20130107,0.1604006137933522
20130108,3.2258058222513952
20130109,-0.023694307355135114
20130110,-0.39297634882970933
20130111,-0.00048338119600455087
20130114,1.4709063671246694
20130115,0.3081433891072023
20130116,-0.1569396382993884
20130117,1.331251392217202
20130118,0.8420648509508262
20130121,0.7578549672008111
20130122,-0.15353232132344685
20130123,-0.915272389228508
20130124,-1.065981370125502
20130125,0.8816619246327987
20130128,-1.549637642479048
20130129,-0.3591997973562474
20130130,-0.593534252863009
20130131,0.7329719697368623
20130201,0.4466651687318354
20130204,0.291358705932771
20130205,0.20522710589049808
20130206,0.07782011124591237
20130207,-0.6609013922456348
20130208,-0.0597556312023777
20130211,0.11876876551303367
20130212,-0.003957990463131722
20130213,-0.48591816764894935
20130214,-0.7858034112708605
20130215,0.33043151370120394
20130218,0.04303988825303906
20130219,0.22153009747219965
20130220,0.943509591900517
20130221,0.04850263070165761
20130222,-0.03778665664714381
20130225,0.610854145124856
20130226,-0.546750434611829
20130227,0.4042013856083929
20130228,-0.35337474708436023
20130301,-0.5985229601713568
20130304,-0.705682025254809
20130305,1.2559522474017357
20130306,-0.04651508470368482
20130307,-1.0136263155214402
20130308,0.23957402758691448
20130311,-0.10860072178081508
20130312,0.19134968884228576
20130313,1.5759846539915032
20130314,-0.8420133247934216
20130315,0.9156194119671867
20130318,0.015284290492742825
20130319,-1.4198624213900846
20130320,0.9311373608967326
20130321,1.1257710513909664
20130322,-0.9018204985666516
20130325,0.8773024507088565
20130326,-0.8801781158357781
20130328,0.5975113085113726
20130401,-0.8906366666563066
20130402,0.9542777763949606
20130403,0.5582833689834483
20130404,0.007465205303180289
20130405,0.47677848702318587
20130408,0.46096734352954466
20130409,0.12350463790671462
20130410,-0.01192938910444763
20130411,-0.7760273421132893
20130412,-1.2918778928559476
20130415,-0.5417042993732352
20130416,-0.5698997255904779
20130417,-0.7704023769637502
20130418,-0.8831940386924797
20130422,0.13045870672286597
20130423,-0.1949896742506656
20130425,0.7434556290900627
20130426,0.22706314884576062
20130429,0.5537294440628728
20130430,1.1696921844950352
20130502,-0.08630475467474286
20130503,1.9749532558871574
20130506,0.9020106714481329
20130507,-0.8652971877570222
20130508,-0.3478946421924384
20130509,0.24605978469018563
20130510,-1.0113613392664937
20130511,0.554158040575808
20130513,-1.1067544189680882
20130514,0.5304999881922042
20130515,-0.8906883825892802
20130516,-1.0035310864361318
20130517,-0.18630719554360292
20130520,-0.28247446677462834
20130521,0.6982468795561771
20130522,-0.2522140305259461
20130523,0.5269642282094926
20130524,-0.7389787205517862
20130527,0.7174135244592057
20130528,0.4340917596897786
20130529,0.6104792856862122
20130530,-0.693222311450706
20130531,0.8759572086545582
20130603,0.379561236784404
20130604,0.1758058641424538
20130605,0.5403622460149554
20130606,-1.0120624995867187
20130607,-0.07054296637815849
20130610,-0.3985102517764807
20130611,-0.7799915907149007
20130612,1.4087386392541765
20130613,-0.6147028229126663
20130614,0.6455305429399569
20130617,0.31602964975099235
20130618,1.0775518365936425
20130619,1.2836640855885706
20130620,-0.7290891878267436
20130621,-0.1847832697186877
20130624,-0.5727702434428539
20130625,0.28916101132369754
20130626,0.6852785896300098
20130627,1.2747373773697734
20130628,0.2271730170215127
20130701,1.0345805380031519
20130702,-0.5214805569152121
20130703,0.11431625150166935
20130704,0.6514134580069388
20130705,0.6962739241931635
20130708,0.6846327716539867
20130709,-0.20221665981709136
20130710,-1.1069948639338938
20130711,0.44647233154505916
20130712,0.38871939922856935
20130715,-0.014432324565021082
20130716,4.062474898771701
20130717,-0.12685840504130105
20130718,1.534145890487957
20130719,1.1026792204758036
20130722,-0.15732319880060197
20130723,-1.0984816024697788
20130724,2.4057173290266296
20130725,-0.9554830946353496
20130726,-0.11952032870088058
20130729,1.5617441528865184
20130730,-1.794284227672445
20130731,-0.784639430912387
20130801,-2.143981130236027
20130802,-3.2988745843502905
20130805,1.6510241419750447
20130806,-1.2436539868580718
20130807,4.516067649901988
20130808,0.42881377796173575
20130812,2.9742571724394677
20130813,0.40588971521904305
20130814,0.7491520388251114
20130816,-1.9043554042760618
20130819,1.316646397392006
20130820,1.3475832844420514
20130821,-3.1785061213065275
20130822,2.5634938303189907
20130823,-0.9331240146021172
20130826,1.0141841783567829
20130827,1.4437817816698404
20130828,1.57332921370703
20130829,0.7696029239336535
20130830,1.7359813861711253
20130902,0.5010001110546141
20130903,0.5104785431652026
20130904,0.8733361528920685
20130905,-5.629133880696399
20130906,-1.1685603523472132
20130910,1.3817769128728434
20130911,-0.9756027045739917
20130912,0.2582877338385141
20130913,-0.23761347188192367
20130916,-2.081777849185621
20130917,1.125524350457098
20130918,-0.7029433875143392
20130919,-2.511747598385111
20130920,2.161880039988292
20130923,1.8182894503383569
20130924,0.027174112612368018
20130925,1.1187696990526106
20130926,-0.19325155732707355
20130927,1.2317730382108762
20130930,1.2713961562352432
20131001,-1.306748217664123
20131003,-0.6940177846440774
20131004,0.06894918670556666
20131007,1.7655066247054332
20131008,-0.7600540690764546
20131009,0.1547530943876665
20131010,-0.4300584928158321
20131011,-2.557528666764889
20131014,-0.38699752292666706
20131015,2.225212068789454
20131017,-0.7057388871450331
20131018,-1.5329978290938326
20131021,0.357099616022521
20131022,-0.07916213890397658
