Date,OISL
20130102,0.36221975073698687
20130103,4.581468458663893
20130104,2.0621416988650725
20130107,-0.2611480204638259
20130108,2.2309509887757817
20130109,2.7809051404757485
20130110,4.115365553434248
20130111,-3.9260291867138695
20130114,0.9595138077743305
20130115,-5.8563548462337005
20130116,-3.6158398086377215
20130117,-0.2296589207929205
20130118,-1.4502551526135639
20130121,-2.575888608604643
20130122,3.663856669733531
20130123,2.079712437866828
20130124,-2.7418051558232457
20130125,0.8051507843646591
20130128,0.000871835500409146
20130129,3.1330356237562373
20130130,1.0424334236363637
20130131,-1.4676079006164537
20130201,1.6706251660426517
20130204,-0.792719828938421
20130205,-0.987309230997649
20130206,2.0690071091006614
20130207,0.49457723209744153
20130208,-3.350884405741935
20130211,-8.071783280955236
20130212,4.80090529185159
20130213,2.6448163952207264
20130214,-0.32886333508913346
20130215,-0.9682445134648564
20130218,0.6380496651138345
20130219,0.7834343276722967
20130220,1.588937069753116
20130221,1.17542214193407
20130222,2.983138338391015
20130225,-1.9365581292660097
20130226,-2.0796785307792502
20130227,-4.608029269933968
20130228,4.301409968323276
20130301,1.7150067921140009
20130304,1.996452735409235
20130305,-17.267275492726665
20130306,-0.9177468079351878
20130307,-3.6788929435460105
20130308,0.9779427859116976
20130311,-0.755523393069537
20130312,-6.455673295189752
20130313,-0.4777657018966484
20130314,-0.9089408219770285
20130315,-0.7898896194442226
20130318,-1.407979841240218
20130319,-5.7093217639699505
20130320,4.096328254569086
20130321,5.428316442993568
20130322,7.706546750969389
20130325,-0.35690608668665047
20130326,0.65509259128783
20130328,-8.330280705148247
20130401,6.500797613767474
20130402,3.6268732963439856
20130403,0.9956272156322272
20130404,-0.5355420068967973
20130405,4.620115695964564
20130408,-0.5012514344014245
20130409,0.2601585095463511
20130410,-9.027922653079044
20130411,-11.599185884261841
20130412,-1.8711726028281168
20130415,1.5575385319553916
20130416,0.001827705947158982
20130417,-0.11043519392386786
20130418,-2.703302801269696
20130422,-1.3881058945399234
20130423,0.17633558547729455
20130425,2.5769684505474784
20130426,-2.629618208677554
20130614,22.233562281692944
20130617,-5.357992677928194
20130618,1.2689324619708713
20130619,1.0221576805481376
20130620,-2.7639620457900134
20130621,2.9570943038820174
20130624,-3.4587465774025685
20130625,0.008792992030417723
20130626,2.5054420565142737
20130627,-1.8221683869747818
