Date,PGIL
20130102,0.5468814537208202
20130103,1.1315749479057013
20130104,-2.580828154789563
20130107,-3.1271687346217294
20130108,-4.003518635468184
20130109,-2.1569409067115806
20130110,3.036769926565026
20130111,3.338775197679622
20130114,1.788492835385485
20130115,-1.9362112963110354
20130116,3.90860266045058
20130117,0.756664870077456
20130118,0.8903291848739705
20130121,-1.6135063228636022
20130122,0.5202892601755373
20130123,2.200884728883553
20130124,-1.2483751596898611
20130125,1.433470158749841
20130128,0.41878527455004944
20130129,0.8081843226121032
20130130,-1.5728066866688408
20130131,2.6159761472595044
20130201,-2.841592295563154
20130204,1.2434317091753613
20130205,0.39871045075555683
20130206,-0.4354451831917065
20130207,-1.7596000359912778
20130208,3.6279198668954584
20130211,-0.6090712361125004
20130212,0.6660287305561391
20130213,0.30900703517738803
20130214,0.6245123225133548
20130215,-0.9338809656080462
20130218,-0.5806940369162754
20130219,-0.40152637623705734
20130220,-0.04655443859534329
20130221,1.1285853755578488
20130222,0.6366971974197587
20130225,-2.277143004739902
20130226,0.23971823097263356
20130227,0.6136935520545167
20130228,0.3420632426432355
20130301,-0.1829239069494878
20130304,-0.3839171800020982
20130305,1.0852253292274296
20130306,3.0878061649360227
20130307,-4.7686398471203555
20130308,3.854835770846128
20130311,0.19036208605288937
20130312,0.8358141959692968
20130313,0.9994702492746955
20130314,2.7379534603143836
20130315,1.089237516256511
20130318,-2.237676902172232
20130319,1.1424735759751672
20130320,-0.848679014752502
20130321,-1.7377453109605239
20130322,-0.009279025068366531
20130325,0.9625320095903427
20130326,0.7937418535966246
20130328,-1.0513093903540063
20130401,-1.929994450872405
20130402,-2.037338038014734
20130403,-2.0135392767383
20130404,-0.9058738238641653
20130405,-1.3907769126702876
20130408,-1.3805951287657494
20130409,1.2002530226187722
20130410,-0.8758721459125969
20130411,-1.6122136344605766
20130412,-0.09101139127559968
20130415,-0.41001552172019107
20130416,1.213448619273381
20130417,0.06605155192457124
20130418,-6.4673355342108225
20130422,-3.525563587089512
20130423,-1.1401483808022292
20130425,-4.479873811036316
20130426,1.5818904385110657
20130429,0.8501315692367483
20130430,3.818928741364736
20130502,-1.045108232122881
20130503,0.8818306153521203
20130506,0.5505714916233121
20130507,1.4644151709829798
20130508,-0.23234287466144987
20130509,-0.17596263822390446
20130510,0.26778074239538957
20130511,1.3219894829465382
20130513,1.0428562967413366
20130514,0.9023820941301074
20130515,-2.8967547272940313
20130516,0.3378361184221607
20130517,1.221145115106335
20130520,-2.4486829756329933
20130521,-0.054761962250194085
20130522,0.9452417439730039
20130523,-2.5255438799937115
20130524,2.035637727418058
20130527,-4.180957820343289
20130528,0.58669890208428
20130529,1.3581682295696682
20130530,1.5894036726770464
20130531,0.910199841880446
20130603,-0.9043432940187912
20130604,-2.0181864769537605
20130605,0.8575283787459151
20130606,-1.6390057433331107
20130607,-1.0495041233549331
20130610,1.6914280587849668
20130611,0.33577215300221464
20130612,-0.29650450868848927
20130613,1.221568061610985
20130614,-1.4295261428750936
20130617,0.6914517894252272
20130618,-2.1257791231473893
20130619,2.4086668607297073
20130620,1.2754404532399057
20130621,-0.864069598991579
20130624,-0.9509897784536352
20130625,0.4403697589544935
20130626,-1.2298828886631006
20130627,1.911184719432487
